88.636,2020-03-19 14:21:00
87.026,2020-08-16 13:28:49
81.382,2020-09-25 12:30:52
98.943,2020-02-02 12:16:46
96.274,2020-08-16 12:03:07
85.724,2019-10-21 21:55:12
88.98,2020-02-17 09:27:30
83.801,2019-10-06 15:40:23
96.398,2020-10-01 06:22:11
82.427,2019-11-01 23:52:43
95.046,2020-02-09 19:11:00
98.179,2020-08-08 00:39:52
89.094,2020-06-21 14:25:01
93.695,2020-01-22 17:16:12
89.334,2020-04-29 21:15:20
85.518,2019-10-17 07:30:28
91.482,2019-10-20 08:39:01
91.003,2020-01-31 23:48:16
99.792,2019-12-29 15:58:20
89.532,2020-07-31 10:26:53
94.736,2019-11-02 00:45:08
96.57,2020-01-07 17:24:14
96.327,2019-10-24 23:46:12
99.038,2020-01-09 15:08:12
98.915,2020-04-09 09:23:53
87.176,2020-03-05 08:19:20
92.103,2020-02-07 00:32:43
99.752,2020-03-04 15:23:29
83.72,2019-10-10 23:45:33
90.528,2019-10-20 00:40:49
86.937,2019-10-12 11:53:35
96.517,2019-10-28 00:57:25
83.095,2019-12-08 00:48:05
83.648,2020-06-09 15:56:41
92.296,2020-06-21 03:16:53
92.951,2020-05-11 15:53:11
95.547,2019-12-18 08:16:10
83.778,2020-08-26 23:34:04
84.307,2019-11-10 07:27:17
89.97,2020-02-23 18:53:44
88.072,2020-01-11 10:02:43
96.602,2020-02-02 06:14:24
92.155,2020-02-16 16:23:47
99.939,2020-08-28 11:06:41
83.817,2019-12-24 17:38:37
93.046,2020-08-25 13:37:49
94.138,2020-09-27 09:58:12
93.328,2020-02-07 04:29:25
89.03,2020-06-25 18:04:47
93.775,2020-05-22 10:37:46
91.467,2019-12-25 16:57:28
82.863,2019-12-16 01:02:02
83.853,2020-02-11 14:22:06
85.769,2020-10-02 12:20:40
85.316,2019-11-10 13:43:09
91.951,2020-04-13 23:41:56
99.4,2019-11-16 16:01:57
93.259,2020-05-15 01:41:01
92.877,2020-06-20 08:31:45
85.155,2020-02-12 15:38:34
81.407,2020-09-30 16:17:40
81.395,2020-08-18 10:36:55
97.388,2019-12-07 04:46:58
99.648,2020-04-24 00:32:56
94.424,2020-02-04 13:41:02
88.698,2020-03-09 12:02:13
81.564,2019-11-06 05:45:20
95.757,2019-12-05 16:08:10
97.813,2020-06-16 21:51:46
93.047,2019-12-22 23:55:54
82.845,2020-08-06 00:05:26
95.6,2020-08-18 10:57:16
92.372,2020-06-16 04:02:09
83.75,2019-12-19 20:35:22
99.458,2020-02-06 15:54:25
93.176,2020-06-23 18:52:17
82.086,2020-05-01 02:04:35
92.56,2019-11-04 06:00:22
94.902,2020-09-02 18:35:13
90.026,2020-06-15 07:37:26
89.431,2020-09-08 19:42:37
94.387,2020-07-22 12:22:46
82.999,2020-02-08 04:08:32
96.505,2020-05-30 21:24:11
88.194,2020-05-15 00:01:50
94.692,2019-10-16 15:07:59
96.199,2019-12-31 09:20:56
81.734,2019-12-16 08:57:28
90.263,2020-01-27 09:45:53
91.756,2019-12-21 06:46:19
81.977,2020-09-15 10:38:11
83.325,2019-12-23 08:32:11
87.644,2020-03-20 18:50:13
85.022,2020-08-31 04:43:32
91.517,2020-05-05 05:42:11
95.949,2020-03-26 12:20:06
82.398,2020-03-22 13:03:05
96.493,2020-06-10 12:23:15
89.19,2020-01-07 22:21:30
87.489,2020-04-20 11:30:18
84.215,2020-04-14 22:40:19
84.208,2020-09-14 02:32:17
99.301,2020-03-05 04:57:28
92.769,2020-03-22 06:54:24
81.951,2020-03-15 23:35:51
86.988,2020-02-14 10:11:28
89.345,2020-09-13 15:15:11
81.437,2020-08-14 04:09:27
93.222,2020-09-04 01:19:03
93.771,2020-08-17 23:36:36
81.977,2019-11-29 00:03:18
97.765,2020-05-16 07:43:09
87.991,2019-11-15 07:08:01
81.906,2020-07-04 17:00:26
86.237,2020-04-29 00:44:34
82.418,2019-12-13 15:21:55
98.181,2020-05-12 08:43:16
82.567,2020-05-20 23:08:42
93.738,2020-09-26 00:54:58
95.987,2020-08-05 03:09:29
90.737,2020-02-03 21:55:12
92.168,2020-08-29 09:58:42
86.865,2020-09-11 21:28:05
92.463,2020-04-02 12:34:08
85.28,2020-04-17 21:20:16
83.879,2020-02-01 18:40:31
89.769,2020-04-01 07:06:45
97.598,2020-05-05 17:27:48
88.588,2019-12-18 15:29:49
97.903,2020-09-24 00:51:17
95.896,2020-01-31 05:14:59
97.648,2019-11-17 22:45:42
93.828,2020-05-16 19:16:46
96.005,2020-06-28 03:26:57
98.965,2020-04-13 18:24:30
84.911,2020-01-21 18:24:40
86.447,2019-10-13 06:13:24
92.709,2019-11-13 00:02:46
87.479,2019-10-22 18:37:47
87.551,2020-04-03 06:17:44
92.124,2019-12-05 19:43:09
82.695,2019-10-14 00:37:54
96.152,2019-10-30 19:48:57
94.345,2020-04-29 14:16:13
92.085,2020-08-21 10:42:00
86.139,2019-10-05 12:33:14
89.799,2020-09-26 12:47:32
92.57,2020-05-30 06:20:23
92.388,2020-01-01 14:07:33
95.096,2020-08-22 09:22:38
97.836,2020-02-07 04:58:28
86.209,2020-03-21 08:14:32
88.508,2020-08-05 22:22:13
82.539,2020-08-29 04:56:36
94.135,2020-08-22 00:56:42
95.562,2019-11-09 19:27:45
87.454,2020-09-24 09:53:55
95.044,2020-01-12 02:02:24
83.242,2020-08-16 15:27:24
81.07,2020-03-21 05:29:43
94.157,2020-05-07 08:12:32
83.003,2020-05-26 02:53:48
88.682,2020-02-04 08:01:05
94.206,2020-01-19 06:12:00
82.107,2020-09-09 07:33:12
93.518,2020-06-20 16:38:42
84.336,2020-09-20 07:59:06
94.35,2020-09-16 09:58:10
99.98,2020-02-17 09:15:10
92.032,2019-12-13 12:41:55
99.639,2019-12-01 10:20:27
81.271,2020-05-25 07:20:02
95.755,2020-09-12 08:23:35
88.616,2020-02-15 18:33:10
92.608,2020-03-26 09:33:36
85.724,2020-06-20 18:15:39
88.982,2020-06-07 06:30:33
